sample_id,project_name,station_location_name,station_id,lat,long,sample_date,sample_type,matrix,water_depth,sample_date_time,unique_id,type,metals,concentration,day,mon,qrt,yr
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,dissolved,aluminum,2.7,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,dissolved,molybdenum,0.751,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,dissolved,nickel,0.93,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,dissolved,selenium,0.14,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,dissolved,vanadium,0.141,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,total,aluminum,75.3,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,total,molybdenum,0.748,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,total,nickel,1.05,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,total,selenium,0.13,27,10,4,2011
2011PN200001,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 1 OF 10,M4,57.12622222,-111.60403,2011-10-27,vertical integrated,WATER,0.27,2011-10-27T11:56:00Z,M4_2011-10-27,total,vanadium,0.376,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,dissolved,aluminum,4.6,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,dissolved,molybdenum,0.751,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,dissolved,nickel,0.91,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,dissolved,selenium,0.13,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,dissolved,vanadium,0.156,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,total,aluminum,107,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,total,molybdenum,0.819,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,total,nickel,1.05,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,total,selenium,0.14,27,10,4,2011
2011PN200002,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 2 OF 10,M4,57.12633333,-111.60361,2011-10-27,vertical integrated,WATER,1.01,2011-10-27T12:10:00Z,M4_2011-10-27,total,vanadium,0.492,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,dissolved,aluminum,5.7,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,dissolved,molybdenum,0.732,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,dissolved,nickel,0.92,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,dissolved,selenium,0.13,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,dissolved,vanadium,0.16,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,total,aluminum,99.2,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,total,molybdenum,0.758,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,total,nickel,1.1,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,total,selenium,0.13,27,10,4,2011
2011PN200003,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 3 OF 10,M4,57.12669444,-111.60353,2011-10-27,vertical integrated,WATER,1.58,2011-10-27T12:48:00Z,M4_2011-10-27,total,vanadium,0.483,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,dissolved,aluminum,4.7,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,dissolved,molybdenum,0.753,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,dissolved,nickel,0.92,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,dissolved,selenium,0.13,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,dissolved,vanadium,0.161,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,total,aluminum,111,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,total,molybdenum,0.758,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,total,nickel,1.04,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,total,selenium,0.13,27,10,4,2011
2011PN200004,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 4 OF 10,M4,57.12694444,-111.60308,2011-10-27,vertical integrated,WATER,2.1,2011-10-27T13:02:00Z,M4_2011-10-27,total,vanadium,0.482,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,dissolved,aluminum,5,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,dissolved,molybdenum,0.739,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,dissolved,nickel,0.9,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,dissolved,selenium,0.12,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,dissolved,vanadium,0.153,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,total,aluminum,110,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,total,molybdenum,0.771,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,total,nickel,1.14,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,total,selenium,0.13,27,10,4,2011
2011PN200005,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 5 OF 10,M4,57.12697222,-111.60242,2011-10-27,vertical integrated,WATER,2.44,2011-10-27T13:25:00Z,M4_2011-10-27,total,vanadium,0.449,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,dissolved,aluminum,4.5,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,dissolved,molybdenum,0.729,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,dissolved,nickel,0.84,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,dissolved,selenium,0.11,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,dissolved,vanadium,0.167,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,total,aluminum,104,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,total,molybdenum,0.749,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,total,nickel,1.04,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,total,selenium,0.13,27,10,4,2011
2011PN200006,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 6 OF 10,M4,57.12708333,-111.60206,2011-10-27,vertical integrated,WATER,2.5,2011-10-27T14:17:00Z,M4_2011-10-27,total,vanadium,0.489,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,dissolved,aluminum,4.7,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,dissolved,molybdenum,0.678,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,dissolved,nickel,0.89,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,dissolved,selenium,0.11,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,dissolved,vanadium,0.159,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,total,aluminum,125,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,total,molybdenum,0.683,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,total,nickel,1.04,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,total,selenium,0.12,27,10,4,2011
2011PN200008,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 8 OF 10,M4,57.12733333,-111.60106,2011-10-27,vertical integrated,WATER,2.77,2011-10-27T15:19:00Z,M4_2011-10-27,total,vanadium,0.511,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,dissolved,aluminum,4.1,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,dissolved,molybdenum,0.675,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,dissolved,nickel,0.83,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,dissolved,selenium,0.1,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,dissolved,vanadium,0.149,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,total,aluminum,178,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,total,molybdenum,0.699,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,total,nickel,1.08,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,total,selenium,0.11,27,10,4,2011
2011PN200009,OIL SANDS LONGTERM WQ MONITORING,M4 LTWQ PANEL 9 OF 10,M4,57.12761111,-111.60014,2011-10-27,vertical integrated,WATER,3.05,2011-10-27T15:34:00Z,M4_2011-10-27,total,vanadium,0.676,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,dissolved,aluminum,5.4,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,dissolved,molybdenum,0.662,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,dissolved,nickel,0.79,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,dissolved,selenium,0.11,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,dissolved,vanadium,0.167,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,total,aluminum,158,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,total,molybdenum,0.666,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,total,nickel,1.08,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,total,selenium,0.11,27,10,4,2011
2011PN200010,OIL SANDS LONGTERM WQ MONITORING,M4 LT WQ PANEL 10 OF 10,M4,57.12763889,-111.60003,2011-10-27,vertical integrated,WATER,2.16,2011-10-27T16:14:00Z,M4_2011-10-27,total,vanadium,0.631,27,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,dissolved,aluminum,4,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,dissolved,molybdenum,0.769,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,dissolved,nickel,0.97,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,dissolved,selenium,0.13,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,dissolved,vanadium,0.177,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,total,aluminum,465,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,total,molybdenum,0.804,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,total,nickel,1.47,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,total,selenium,0.13,29,10,4,2011
2011PN200015,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 1 OF 10,M5,57.15605556,-111.63,2011-10-29,vertical integrated,WATER,0.7,2011-10-29T10:14:00Z,M5_2011-10-29,total,vanadium,1.05,29,10,4,2011
2011PN200016,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 2 OF 10,M5,57.15633333,-111.62942,2011-10-29,vertical integrated,WATER,1.25,2011-10-29T11:32:00Z,M5_2011-10-29,dissolved,aluminum,4.9,29,10,4,2011
2011PN200016,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 2 OF 10,M5,57.15633333,-111.62942,2011-10-29,vertical integrated,WATER,1.25,2011-10-29T11:32:00Z,M5_2011-10-29,dissolved,molybdenum,0.757,29,10,4,2011
2011PN200016,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 2 OF 10,M5,57.15633333,-111.62942,2011-10-29,vertical integrated,WATER,1.25,2011-10-29T11:32:00Z,M5_2011-10-29,dissolved,nickel,0.94,29,10,4,2011
2011PN200016,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 2 OF 10,M5,57.15633333,-111.62942,2011-10-29,vertical integrated,WATER,1.25,2011-10-29T11:32:00Z,M5_2011-10-29,dissolved,selenium,0.12,29,10,4,2011
2011PN200016,OIL SANDS LONGTERM WQ MONITORING,M5 LTWQ PANEL 2 OF 10,M5,57.15633333,-111.62942,2011-10-29,vertical integrated,WATER,1.25,2011-10-29T11:32:00Z,M5_2011-10-29,dissolved,vanadium,0.146,29,10,4,2011
